2019-09-19 16:40:59,923 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 0...
2019-09-19 16:40:59,925 ib_insync.client INFO Connected
2019-09-19 16:40:59,933 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:00,462 ib_insync.client ERROR Peer closed connection
2019-09-19 16:41:00,463 ib_insync.client ERROR clientId 0 already in use?
2019-09-19 16:41:01,916 ib_insync.client ERROR API connection failed: CancelledError()
2019-09-19 16:41:01,918 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 1...
2019-09-19 16:41:01,919 ib_insync.client INFO Connected
2019-09-19 16:41:01,936 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:01,937 ib_insync.client INFO API connection ready
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:hfarm
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:hkhmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:fundfarm
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefil
2019-09-19 16:41:01,944 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120320, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1460.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1460PE', tradingClass='ACC'), position=-400.0, marketPrice=15.3999996, marketValue=-6160.0, averageCost=18.0798535, unrealizedPNL=1071.94, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,957 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373122139, symbol='ENGINERSI', lastTradeDateOrContractMonth='20190926', strike=100.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ENGINERSIN19SEP100PE', tradingClass='ENGINERSIN'), position=-4600.0, marketPrice=0.4242024, marketValue=-1951.33, averageCost=0.59498615, unrealizedPNL=785.61, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,957 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373122146, symbol='ENGINERSI', lastTradeDateOrContractMonth='20190926', strike=102.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ENGINERSIN19SEP102.5PE', tradingClass='ENGINERSIN'), position=-4600.0, marketPrice=0.6393912, marketValue=-2941.2, averageCost=0.49509715, unrealizedPNL=-663.75, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,957 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373180386, symbol='EXIDEIND', lastTradeDateOrContractMonth='20190926', strike=165.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='EXIDEIND19SEP165PE', tradingClass='EXIDEIND'), position=-2400.0, marketPrice=1.460783, marketValue=-3505.88, averageCost=0.74083415, unrealizedPNL=-1727.88, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,957 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373163523, symbol='GRASIM', lastTradeDateOrContractMonth='20190926', strike=680.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='GRASIM19SEP680PE', tradingClass='GRASIM'), position=-750.0, marketPrice=6.31099415, marketValue=-4733.25, averageCost=4.96778335, unrealizedPNL=-1007.41, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,958 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373123024, symbol='HAVELLS', lastTradeDateOrContractMonth='20190926', strike=620.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HAVELLS19SEP620PE', tradingClass='HAVELLS'), position=-1000.0, marketPrice=5.74541425, marketValue=-5745.41, averageCost=2.876781, unrealizedPNL=-2868.63, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,958 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373168403, symbol='HDFCBANK', lastTradeDateOrContractMonth='20190926', strike=1080.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HDFCBANK19SEP1080PE', tradingClass='HDFCBANK'), position=-500.0, marketPrice=6.3054695, marketValue=-3152.73, averageCost=5.3290338, unrealizedPNL=-488.22, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,958 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373168409, symbol='HDFCBANK', lastTradeDateOrContractMonth='20190926', strike=1090.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HDFCBANK19SEP1090PE', tradingClass='HDFCBANK'), position=-500.0, marketPrice=10.32933805, marketValue=-5164.67, averageCost=5.6287008, unrealizedPNL=-2350.32, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,959 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373150251, symbol='HEROMOTOC', lastTradeDateOrContractMonth='20190926', strike=2350.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEROMOTOCO19SEP2350PE', tradingClass='HEROMOTOCO'), position=-200.0, marketPrice=8.5912924, marketValue=-1718.26, averageCost=9.489344, unrealizedPNL=179.61, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,959 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373150256, symbol='HEROMOTOC', lastTradeDateOrContractMonth='20190926', strike=2400.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEROMOTOCO19SEP2400PE', tradingClass='HEROMOTOCO'), position=-200.0, marketPrice=13.03190995, marketValue=-2606.38, averageCost=10.5381785, unrealizedPNL=-498.75, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,959 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373129529, symbol='HEXAWARE', lastTradeDateOrContractMonth='20190926', strike=350.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19SEP350PE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=0.82862805, marketValue=-1242.94, averageCost=1.5349462, unrealizedPNL=1059.48, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,959 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373129552, symbol='HEXAWARE', lastTradeDateOrContractMonth='20190926', strike=365.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19SEP365PE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=3.3018658, marketValue=-4952.8, averageCost=4.18200465, unrealizedPNL=1320.21, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,960 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373129613, symbol='HEXAWARE', lastTradeDateOrContractMonth='20190926', strike=405.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19SEP405CE', tradingClass='HEXAWARE'), position=-3000.0, marketPrice=0.99720215, marketValue=-2991.61, averageCost=1.46002945, unrealizedPNL=1388.48, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,960 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376095649, symbol='HEXAWARE', lastTradeDateOrContractMonth='20191031', strike=445.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19OCT445CE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=0.85, marketValue=-1275.0, averageCost=0.2363892, unrealizedPNL=-920.42, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,960 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376095659, symbol='HEXAWARE', lastTradeDateOrContractMonth='20191031', strike=450.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19OCT450CE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=0.65, marketValue=-975.0, averageCost=0.2363892, unrealizedPNL=-620.42, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,960 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373130342, symbol='HINDALCO', lastTradeDateOrContractMonth='20190926', strike=200.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDALCO19SEP200CE', tradingClass='HINDALCO'), position=-3500.0, marketPrice=1.25168585, marketValue=-4380.9, averageCost=1.94212125, unrealizedPNL=2416.52, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,960 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376121303, symbol='HINDALCO', lastTradeDateOrContractMonth='20191031', strike=155.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDALCO19OCT155PE', tradingClass='HINDALCO'), position=-3500.0, marketPrice=0.2, marketValue=-700.0, averageCost=0.24400825, unrealizedPNL=154.03, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,961 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376121309, symbol='HINDALCO', lastTradeDateOrContractMonth='20191031', strike=160.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDALCO19OCT160PE', tradingClass='HINDALCO'), position=-3500.0, marketPrice=0.82954, marketValue=-2903.39, averageCost=0.24400825, unrealizedPNL=-2049.36, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,961 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373168811, symbol='HINDPETRO', lastTradeDateOrContractMonth='20190926', strike=220.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDPETRO19SEP220PE', tradingClass='HINDPETRO'), position=-2100.0, marketPrice=0.36396585, marketValue=-764.33, averageCost=0.9394217, unrealizedPNL=1208.46, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,961 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124609, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=207.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP207.5PE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=3.13521435, marketValue=-10032.69, averageCost=1.492085, unrealizedPNL=-5258.01, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,961 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124619, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=210.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP210PE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=4.42679025, marketValue=-14165.73, averageCost=1.492085, unrealizedPNL=-9391.06, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,962 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373124677, symbol='HINDZINC', lastTradeDateOrContractMonth='20190926', strike=230.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HINDZINC19SEP230CE', tradingClass='HINDZINC'), position=-3200.0, marketPrice=0.2216788, marketValue=-709.37, averageCost=1.492085, unrealizedPNL=4065.3, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,962 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373166688, symbol='IBULHSGFI', lastTradeDateOrContractMonth='20190926', strike=380.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IBULHSGFIN19SEP380PE', tradingClass='IBULHSGFIN'), position=-800.0, marketPrice=25.56782915, marketValue=-20454.26, averageCost=13.1104035, unrealizedPNL=-9965.94, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,962 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136192, symbol='IDBI', lastTradeDateOrContractMonth='20190926', strike=26.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IDBI19SEP26PE', tradingClass='IDBI'), position=-12000.0, marketPrice=0.7557677, marketValue=-9069.21, averageCost=0.69755635, unrealizedPNL=-698.54, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,962 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373174755, symbol='IDFCFIRST', lastTradeDateOrContractMonth='20190926', strike=40.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IDFCFIRSTB19SEP40PE', tradingClass='IDFCFIRSTB'), position=-12000.0, marketPrice=0.6920988, marketValue=-8305.19, averageCost=0.44783385, unrealizedPNL=-2931.18, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,963 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373158011, symbol='IGL', lastTradeDateOrContractMonth='20190926', strike=320.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IGL19SEP320PE', tradingClass='IGL'), position=-2750.0, marketPrice=4.48171475, marketValue=-12324.72, averageCost=2.39006325, unrealizedPNL=-5752.04, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,963 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373158060, symbol='IGL', lastTradeDateOrContractMonth='20190926', strike=355.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IGL19SEP355CE', tradingClass='IGL'), position=-2750.0, marketPrice=0.14059725, marketValue=-386.64, averageCost=0.2424498, unrealizedPNL=280.09, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,963 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376129112, symbol='IGL', lastTradeDateOrContractMonth='20191031', strike=395.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='IGL19OCT395CE', tradingClass='IGL'), position=-2750.0, marketPrice=0.6, marketValue=-1650.0, averageCost=0.2424498, unrealizedPNL=-983.26, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,963 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373130777, symbol='INDUSINDB', lastTradeDateOrContractMonth='20190926', strike=1250.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='INDUSINDBK19SEP1250PE', tradingClass='INDUSINDBK'), position=-400.0, marketPrice=15.1764469, marketValue=-6070.58, averageCost=9.239677, unrealizedPNL=-2374.71, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,964 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373179482, symbol='INFRATEL', lastTradeDateOrContractMonth='20190926', strike=240.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='INFRATEL19SEP240PE', tradingClass='INFRATEL'), position=-2000.0, marketPrice=1.1476164, marketValue=-2295.23, averageCost=1.688113, unrealizedPNL=1080.99, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,964 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373179517, symbol='INFRATEL', lastTradeDateOrContractMonth='20190926', strike=265.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='INFRATEL19SEP265CE', tradingClass='INFRATEL'), position=-2000.0, marketPrice=0.5274731, marketValue=-1054.95, averageCost=0.289667, unrealizedPNL=-475.61, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,964 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112859, symbol='INFRATEL', lastTradeDateOrContractMonth='20191031', strike=290.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='INFRATEL19OCT290CE', tradingClass='INFRATEL'), position=-2000.0, marketPrice=0.95166635, marketValue=-1903.33, averageCost=0.2397225, unrealizedPNL=-1423.89, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,964 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373169046, symbol='JINDALSTE', lastTradeDateOrContractMonth='20190926', strike=120.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JINDALSTEL19SEP120CE', tradingClass='JINDALSTEL'), position=-3200.0, marketPrice=0.18026135, marketValue=-576.84, averageCost=0.8428065, unrealizedPNL=2120.14, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,964 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131282, symbol='JSWSTEEL', lastTradeDateOrContractMonth='20190926', strike=200.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JSWSTEEL19SEP200PE', tradingClass='JSWSTEEL'), position=-2000.0, marketPrice=0.99570525, marketValue=-1991.41, averageCost=0.98889, unrealizedPNL=-13.63, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,965 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131288, symbol='JSWSTEEL', lastTradeDateOrContractMonth='20190926', strike=205.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JSWSTEEL19SEP205PE', tradingClass='JSWSTEEL'), position=-2000.0, marketPrice=1.632071, marketValue=-3264.14, averageCost=0.98889, unrealizedPNL=-1286.36, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,965 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373146440, symbol='JUBLFOOD', lastTradeDateOrContractMonth='20190926', strike=1160.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JUBLFOOD19SEP1160PE', tradingClass='JUBLFOOD'), position=-500.0, marketPrice=4.01085565, marketValue=-2005.43, averageCost=5.1042836, unrealizedPNL=546.71, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,965 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373175369, symbol='JUSTDIAL', lastTradeDateOrContractMonth='20190926', strike=660.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JUSTDIAL19SEP660PE', tradingClass='JUSTDIAL'), position=-1400.0, marketPrice=4.6999998, marketValue=-6580.0, averageCost=3.0822733, unrealizedPNL=-2264.82, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,965 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373175378, symbol='JUSTDIAL', lastTradeDateOrContractMonth='20190926', strike=680.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JUSTDIAL19SEP680PE', tradingClass='JUSTDIAL'), position=-1400.0, marketPrice=9.58560085, marketValue=-13419.84, averageCost=6.9279998, unrealizedPNL=-3720.64, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,966 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136417, symbol='LICHSGFIN', lastTradeDateOrContractMonth='20190926', strike=370.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='LICHSGFIN19SEP370PE', tradingClass='LICHSGFIN'), position=-1100.0, marketPrice=4.5, marketValue=-4950.0, averageCost=2.02954275, unrealizedPNL=-2717.5, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,966 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373136427, symbol='LICHSGFIN', lastTradeDateOrContractMonth='20190926', strike=380.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='LICHSGFIN19SEP380PE', tradingClass='LICHSGFIN'), position=-1100.0, marketPrice=8.635746, marketValue=-9499.32, averageCost=3.6777112, unrealizedPNL=-5453.84, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,966 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373131632, symbol='LTFH', lastTradeDateOrContractMonth='20190926', strike=85.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='L&TFH19SEP85PE', tradingClass='L&TFH'), position=-4500.0, marketPrice=0.75555485, marketValue=-3400.0, averageCost=0.69477855, unrealizedPNL=-273.49, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,966 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373158256, symbol='MANAPPURA', lastTradeDateOrContractMonth='20190926', strike=110.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19SEP110PE', tradingClass='MANAPPURAM'), position=-6000.0, marketPrice=0.1994424, marketValue=-1196.65, averageCost=0.24638915, unrealizedPNL=281.68, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,966 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373158287, symbol='MANAPPURA', lastTradeDateOrContractMonth='20190926', strike=130.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19SEP130CE', tradingClass='MANAPPURAM'), position=-12000.0, marketPrice=0.6758387, marketValue=-8110.06, averageCost=1.8196409, unrealizedPNL=13725.63, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,967 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376103591, symbol='MANAPPURA', lastTradeDateOrContractMonth='20191031', strike=95.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19OCT95PE', tradingClass='MANAPPURAM'), position=-6000.0, marketPrice=0.2, marketValue=-1200.0, averageCost=0.24638915, unrealizedPNL=278.33, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,967 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376103597, symbol='MANAPPURA', lastTradeDateOrContractMonth='20191031', strike=100.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19OCT100PE', tradingClass='MANAPPURAM'), position=-6000.0, marketPrice=0.52656045, marketValue=-3159.36, averageCost=0.24638915, unrealizedPNL=-1681.03, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,967 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373147105, symbol='MARICO', lastTradeDateOrContractMonth='20190926', strike=370.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MARICO19SEP370PE', tradingClass='MARICO'), position=-2600.0, marketPrice=1.2593782, marketValue=-3274.38, averageCost=2.2398102, unrealizedPNL=2549.12, realizedPNL=0.0, account='U9329809')
2019-09-19 16:41:01,967 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373169617, symbol='MARUTI', lastTradeDateOrContractMonth='20190926', strike=5400.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MARUTI19SEP5400PE', tradingClass='MARUTI'), position=-75.0, marketPrice=6.7588086, marketValue=-506.91, averageCost=19.81102265, unrealizedPNL=978.92, realizedPNL=0.0, account='U9329809')
