2019-08-28 09:55:34,751 ib_insync.client WARNING Started to throttle requests
2019-08-28 09:55:36,772 ib_insync.client WARNING Stopped to throttle requests
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:58:33,739 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Stock(conId=37018770, symbol='T', right='0', primaryExchange='NYSE', currency='USD', localSymbol='T', tradingClass='T'), position=-100.0, marketPrice=34.7060013, marketValue=-3470.6, averageCost=33.499188, unrealizedPNL=-120.68, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,751 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350436637, symbol='COF', lastTradeDateOrContractMonth='20190920', strike=70.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COF   190920P00070000', tradingClass='COF'), position=-1.0, marketPrice=0.19154865, marketValue=-19.15, averageCost=27.3245, unrealizedPNL=8.17, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,766 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374426008, symbol='COST', lastTradeDateOrContractMonth='20190830', strike=292.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190830C00292500', tradingClass='COST'), position=-1.0, marketPrice=8.3946371, marketValue=-839.46, averageCost=9.2049, unrealizedPNL=-830.26, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,767 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374454367, symbol='HON', lastTradeDateOrContractMonth='20190830', strike=150.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HON   190830P00150000', tradingClass='HON'), position=-1.0, marketPrice=0.129546, marketValue=-12.95, averageCost=22.2046, unrealizedPNL=9.25, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,767 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374458895, symbol='JNJ', lastTradeDateOrContractMonth='20190830', strike=142.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='JNJ   190830C00142000', tradingClass='JNJ'), position=-1.0, marketPrice=0.00379415, marketValue=-0.38, averageCost=9.2049, unrealizedPNL=8.83, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,767 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466464, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=300.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830C00300000', tradingClass='MA'), position=-1.0, marketPrice=0.0028319, marketValue=-0.28, averageCost=14.0448, unrealizedPNL=13.76, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,767 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466505, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=250.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830P00250000', tradingClass='MA'), position=-1.0, marketPrice=0.1130994, marketValue=-11.31, averageCost=24.9046, unrealizedPNL=13.59, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,767 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466508, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=252.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830P00252500', tradingClass='MA'), position=-1.0, marketPrice=0.154735, marketValue=-15.47, averageCost=30.9044, unrealizedPNL=15.43, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,768 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374466519, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=255.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830P00255000', tradingClass='MA'), position=-1.0, marketPrice=0.20159575, marketValue=-20.16, averageCost=38.9043, unrealizedPNL=18.74, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,768 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374471714, symbol='MSFT', lastTradeDateOrContractMonth='20190830', strike=125.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MSFT  190830P00125000', tradingClass='MSFT'), position=-1.0, marketPrice=0.07644565, marketValue=-7.64, averageCost=16.2047, unrealizedPNL=8.56, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,768 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374481953, symbol='PEP', lastTradeDateOrContractMonth='20190830', strike=137.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190830C00137000', tradingClass='PEP'), position=-1.0, marketPrice=0.21892905, marketValue=-21.89, averageCost=9.2049, unrealizedPNL=-12.69, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,768 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374481968, symbol='PEP', lastTradeDateOrContractMonth='20190830', strike=138.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190830C00138000', tradingClass='PEP'), position=-1.0, marketPrice=0.10681765, marketValue=-10.68, averageCost=9.2049, unrealizedPNL=-1.48, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,768 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374490220, symbol='PG', lastTradeDateOrContractMonth='20190830', strike=112.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PG    190830P00112000', tradingClass='PG'), position=-1.0, marketPrice=0.0275049, marketValue=-2.75, averageCost=18.2047, unrealizedPNL=15.45, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,768 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374500886, symbol='SBUX', lastTradeDateOrContractMonth='20190830', strike=86.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190830P00086500', tradingClass='SBUX'), position=-1.0, marketPrice=0.00740845, marketValue=-0.74, averageCost=16.4738, unrealizedPNL=15.73, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,769 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374500896, symbol='SBUX', lastTradeDateOrContractMonth='20190830', strike=87.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190830P00087000', tradingClass='SBUX'), position=-1.0, marketPrice=0.00808155, marketValue=-0.81, averageCost=17.9138, unrealizedPNL=17.11, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,769 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374500926, symbol='SBUX', lastTradeDateOrContractMonth='20190830', strike=90.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190830P00090000', tradingClass='SBUX'), position=-1.0, marketPrice=0.02802565, marketValue=-2.8, averageCost=19.2047, unrealizedPNL=16.4, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,769 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507298, symbol='TXN', lastTradeDateOrContractMonth='20190830', strike=112.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='TXN   190830P00112000', tradingClass='TXN'), position=-1.0, marketPrice=0.06262475, marketValue=-6.26, averageCost=17.2047, unrealizedPNL=10.94, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,769 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507321, symbol='TXN', lastTradeDateOrContractMonth='20190830', strike=113.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='TXN   190830P00113000', tradingClass='TXN'), position=-1.0, marketPrice=0.08159995, marketValue=-8.16, averageCost=18.2047, unrealizedPNL=10.04, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,769 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507639, symbol='UNP', lastTradeDateOrContractMonth='20190830', strike=149.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='UNP   190830P00149000', tradingClass='UNP'), position=-1.0, marketPrice=0.16637785, marketValue=-16.64, averageCost=19.2047, unrealizedPNL=2.57, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,770 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507650, symbol='UNP', lastTradeDateOrContractMonth='20190830', strike=150.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='UNP   190830P00150000', tradingClass='UNP'), position=-1.0, marketPrice=0.1936677, marketValue=-19.37, averageCost=20.2047, unrealizedPNL=0.84, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,770 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374507656, symbol='UNP', lastTradeDateOrContractMonth='20190830', strike=152.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='UNP   190830P00152500', tradingClass='UNP'), position=-1.0, marketPrice=0.38917675, marketValue=-38.92, averageCost=44.9041, unrealizedPNL=5.99, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,770 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374517603, symbol='V', lastTradeDateOrContractMonth='20190830', strike=162.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190830P00162500', tradingClass='V'), position=-1.0, marketPrice=0.11785045, marketValue=-11.79, averageCost=20.2047, unrealizedPNL=8.42, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,770 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374517609, symbol='V', lastTradeDateOrContractMonth='20190830', strike=165.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190830P00165000', tradingClass='V'), position=-1.0, marketPrice=0.1525685, marketValue=-15.26, averageCost=22.2046, unrealizedPNL=6.95, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,770 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374517624, symbol='V', lastTradeDateOrContractMonth='20190830', strike=167.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190830P00167500', tradingClass='V'), position=-1.0, marketPrice=0.2067345, marketValue=-20.67, averageCost=26.2045, unrealizedPNL=5.53, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,770 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375207529, symbol='COST', lastTradeDateOrContractMonth='20190920', strike=310.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190920C00310000', tradingClass='COST'), position=-1.0, marketPrice=3.78544925, marketValue=-378.54, averageCost=9.2049, unrealizedPNL=-369.34, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,771 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375387892, symbol='MCD', lastTradeDateOrContractMonth='20191018', strike=200.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   191018P00200000', tradingClass='MCD'), position=-1.0, marketPrice=1.73584735, marketValue=-173.58, averageCost=103.2029, unrealizedPNL=-70.38, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,771 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375478574, symbol='RTN', lastTradeDateOrContractMonth='20190920', strike=135.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='RTN   190920P00135000', tradingClass='RTN'), position=-1.0, marketPrice=0.12017365, marketValue=-12.02, averageCost=9.204, unrealizedPNL=-2.81, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,771 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375810615, symbol='COST', lastTradeDateOrContractMonth='20191018', strike=320.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  191018C00320000', tradingClass='COST'), position=-1.0, marketPrice=4.2042575, marketValue=-420.43, averageCost=9.2049, unrealizedPNL=-411.22, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,771 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375810629, symbol='COST', lastTradeDateOrContractMonth='20191018', strike=330.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  191018C00330000', tradingClass='COST'), position=-1.0, marketPrice=2.16044615, marketValue=-216.04, averageCost=9.2049, unrealizedPNL=-206.84, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,771 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375875763, symbol='AAPL', lastTradeDateOrContractMonth='20190906', strike=165.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190906P00165000', tradingClass='AAPL'), position=-1.0, marketPrice=0.1113981, marketValue=-11.14, averageCost=13.2048, unrealizedPNL=2.06, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,771 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375875837, symbol='AAPL', lastTradeDateOrContractMonth='20190906', strike=192.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190906P00192500', tradingClass='AAPL'), position=-1.0, marketPrice=0.98357115, marketValue=-98.36, averageCost=59.1039, unrealizedPNL=-39.25, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,772 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375883646, symbol='AMGN', lastTradeDateOrContractMonth='20190906', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  190906P00170000', tradingClass='AMGN'), position=-1.0, marketPrice=0.0328232, marketValue=-3.28, averageCost=12.2048, unrealizedPNL=8.92, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,772 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375889385, symbol='BA', lastTradeDateOrContractMonth='20190906', strike=410.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190906C00410000', tradingClass='BA'), position=-1.0, marketPrice=0.0288172, marketValue=-2.88, averageCost=9.2049, unrealizedPNL=6.32, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,772 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375889388, symbol='BA', lastTradeDateOrContractMonth='20190906', strike=415.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190906C00415000', tradingClass='BA'), position=-1.0, marketPrice=0.0260001, marketValue=-2.6, averageCost=9.2049, unrealizedPNL=6.6, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,772 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893499, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=465.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00465000', tradingClass='BLK'), position=-1.0, marketPrice=0.00757845, marketValue=-0.76, averageCost=9.7549, unrealizedPNL=9.0, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,772 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893502, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=467.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00467500', tradingClass='BLK'), position=-1.0, marketPrice=0.00567185, marketValue=-0.57, averageCost=9.7549, unrealizedPNL=9.19, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,772 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893506, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=470.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00470000', tradingClass='BLK'), position=-1.0, marketPrice=0.00347845, marketValue=-0.35, averageCost=9.7549, unrealizedPNL=9.41, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901049, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=300.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00300000', tradingClass='COST'), position=-1.0, marketPrice=5.8731537, marketValue=-587.32, averageCost=9.2049, unrealizedPNL=-578.11, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901074, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=302.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00302500', tradingClass='COST'), position=-1.0, marketPrice=4.7432189, marketValue=-474.32, averageCost=9.2049, unrealizedPNL=-465.12, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901089, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=305.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00305000', tradingClass='COST'), position=-1.0, marketPrice=3.7884288, marketValue=-378.84, averageCost=9.2049, unrealizedPNL=-369.64, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375932510, symbol='HD', lastTradeDateOrContractMonth='20191018', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HD    191018P00170000', tradingClass='HD'), position=-1.0, marketPrice=0.25284275, marketValue=-25.28, averageCost=25.2046, unrealizedPNL=-0.08, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375932520, symbol='HD', lastTradeDateOrContractMonth='20191018', strike=175.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HD    191018P00175000', tradingClass='HD'), position=-1.0, marketPrice=0.3610442, marketValue=-36.1, averageCost=32.2044, unrealizedPNL=-3.9, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,773 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375964770, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=302.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830C00302500', tradingClass='MA'), position=-1.0, marketPrice=0.0019033, marketValue=-0.19, averageCost=9.3849, unrealizedPNL=9.19, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,774 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965118, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=250.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00250000', tradingClass='MA'), position=-1.0, marketPrice=0.52520155, marketValue=-52.52, averageCost=49.904, unrealizedPNL=-2.62, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,774 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965126, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=252.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00252500', tradingClass='MA'), position=-1.0, marketPrice=0.6207162, marketValue=-62.07, averageCost=61.9038, unrealizedPNL=-0.17, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,774 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965138, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=255.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00255000', tradingClass='MA'), position=-1.0, marketPrice=0.7690041, marketValue=-76.9, averageCost=74.9035, unrealizedPNL=-2.0, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,774 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375966000, symbol='MCD', lastTradeDateOrContractMonth='20190906', strike=200.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190906P00200000', tradingClass='MCD'), position=-1.0, marketPrice=0.18128365, marketValue=-18.13, averageCost=20.2047, unrealizedPNL=2.08, realizedPNL=0.0, account='U8898867')
